id,cluster_id
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[59] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],21
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[59] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],10
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[59] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],11
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],18
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],12
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[64] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[70] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],2
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[77] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],14
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[81] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[81] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],4
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[81] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],14
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[81] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],15
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],8
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[98] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],11
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[98] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],2
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[98] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],11
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[98] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],10
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[99] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[98] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],11
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[103] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],21
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[103] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],17
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[103] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],18
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[103] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],16
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],10
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=<init> methodDesc=(Lcom/google/auto/factory/processor/PackageAndClass;Ljavax/lang/model/type/TypeMirror;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;ZLcom/google/common/collect/ImmutableMap;)V] indexes=[116] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=name methodDesc=()Lcom/google/auto/factory/processor/PackageAndClass;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],18
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=name methodDesc=()Lcom/google/auto/factory/processor/PackageAndClass;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],15
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=extendingType methodDesc=()Ljavax/lang/model/type/TypeMirror;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],11
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=extendingType methodDesc=()Ljavax/lang/model/type/TypeMirror;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],4
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=implementingTypes methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],15
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=implementingTypes methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],10
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=publicType methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],18
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=publicType methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=publicType methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],13
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=methodDescriptors methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],0
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=methodDescriptors methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=implementationMethodDescriptors methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],16
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=implementationMethodDescriptors methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],8
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=allowSubclasses methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],17
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=allowSubclasses methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutator],20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=allowSubclasses methodDesc=()Z] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutator],4
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=providers methodDesc=()Lcom/google/common/collect/ImmutableMap;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],18
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=providers methodDesc=()Lcom/google/common/collect/ImmutableMap;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],1
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=toString methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],20
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=toString methodDesc=()Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],18
MutationIdentifier [location=Location [clazz=com.google.auto.factory.processor.AutoValue_FactoryDescriptor method=toString methodDesc=()Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],11
