id,cluster_id
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],325
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],27
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],27
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],106
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],330
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],331
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],106
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],283
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[38] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],215
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],256
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],134
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],134
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],256
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],333
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],288
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_ELSE],145
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],78
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],78
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],288
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_ORDER_IF],145
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator],242
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[43] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],224
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],267
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],42
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],42
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],123
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],123
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],143
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],355
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],54
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],28
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],28
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[47] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],198
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],143
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[48] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],54
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],25
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[55] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],25
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR4Mutator],67
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],332
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR3Mutator],67
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR1Mutator],266
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR2Mutator],266
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],351
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],105
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[60] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],298
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],105
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[66] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],217
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[84] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],184
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[84] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],180
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[93] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],309
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=readServiceFile methodDesc=(Ljava/io/InputStream;)Ljava/util/Set;] indexes=[80 101] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],243
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=writeServiceFile methodDesc=(Ljava/util/Collection;Ljava/io/OutputStream;)V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],284
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=writeServiceFile methodDesc=(Ljava/util/Collection;Ljava/io/OutputStream;)V] indexes=[10] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],285
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=writeServiceFile methodDesc=(Ljava/util/Collection;Ljava/io/OutputStream;)V] indexes=[30] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],15
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=writeServiceFile methodDesc=(Ljava/util/Collection;Ljava/io/OutputStream;)V] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],15
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.ServicesFiles method=writeServiceFile methodDesc=(Ljava/util/Collection;Ljava/io/OutputStream;)V] indexes=[42] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],274
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=<init> methodDesc=(Lcom/google/auto/service/processor/AutoServiceProcessor;)V] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],209
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitType methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],216
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitType methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],107
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitType methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],137
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitType methodDesc=(Ljavax/lang/model/type/TypeMirror;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],137
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitArray methodDesc=(Ljava/util/List;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],183
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitArray methodDesc=(Ljava/util/List;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],251
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitArray methodDesc=(Ljava/util/List;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],240
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitArray methodDesc=(Ljava/util/List;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],16
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=lambda$visitArray$0 methodDesc=(Ljavax/lang/model/element/AnnotationValue;)Ljava/util/stream/Stream;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],263
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=lambda$visitArray$0 methodDesc=(Ljavax/lang/model/element/AnnotationValue;)Ljava/util/stream/Stream;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],182
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=lambda$visitArray$0 methodDesc=(Ljavax/lang/model/element/AnnotationValue;)Ljava/util/stream/Stream;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],323
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitArray methodDesc=(Ljava/util/List;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[11] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],16
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=lambda$visitArray$0 methodDesc=(Ljavax/lang/model/element/AnnotationValue;)Ljava/util/stream/Stream;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],307
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=lambda$visitArray$0 methodDesc=(Ljavax/lang/model/element/AnnotationValue;)Ljava/util/stream/Stream;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],179
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitArray methodDesc=(Ljava/util/List;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[14] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],34
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor$1 method=visitArray methodDesc=(Ljava/util/List;Ljava/lang/Void;)Lcom/google/common/collect/ImmutableSet;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],34
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=<init> methodDesc=()V] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],273
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=<init> methodDesc=()V] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],186
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=getSupportedAnnotationTypes methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],234
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=getSupportedAnnotationTypes methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],339
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=getSupportedAnnotationTypes methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],233
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=getSupportedAnnotationTypes methodDesc=()Lcom/google/common/collect/ImmutableSet;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],235
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=getSupportedSourceVersion methodDesc=()Ljavax/lang/model/SourceVersion;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],297
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=getSupportedSourceVersion methodDesc=()Ljavax/lang/model/SourceVersion;] indexes=[3] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],218
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=getSupportedSourceVersion methodDesc=()Ljavax/lang/model/SourceVersion;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],221
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=process methodDesc=(Ljava/util/Set;Ljavax/annotation/processing/RoundEnvironment;)Z] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],91
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=process methodDesc=(Ljava/util/Set;Ljavax/annotation/processing/RoundEnvironment;)Z] indexes=[18] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],219
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=process methodDesc=(Ljava/util/Set;Ljavax/annotation/processing/RoundEnvironment;)Z] indexes=[19] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],271
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=process methodDesc=(Ljava/util/Set;Ljavax/annotation/processing/RoundEnvironment;)Z] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],13
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=process methodDesc=(Ljava/util/Set;Ljavax/annotation/processing/RoundEnvironment;)Z] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],13
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=process methodDesc=(Ljava/util/Set;Ljavax/annotation/processing/RoundEnvironment;)Z] indexes=[23] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],124
MutationIdentifier [location=Location [clazz=com.google.auto.service.processor.AutoServiceProcessor method=process methodDesc=(Ljava/util/Set;Ljavax/annotation/processing/RoundEnvironment;)Z] indexes=[24] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],253
