id,cluster_id
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=<init> methodDesc=(Lorg/apache/commons/csv/CSVParser;[Ljava/lang/String;Ljava/lang/String;JJ)V] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=<init> methodDesc=(Lorg/apache/commons/csv/CSVParser;[Ljava/lang/String;Ljava/lang/String;JJ)V] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=<init> methodDesc=(Lorg/apache/commons/csv/CSVParser;[Ljava/lang/String;Ljava/lang/String;JJ)V] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],30
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=<init> methodDesc=(Lorg/apache/commons/csv/CSVParser;[Ljava/lang/String;Ljava/lang/String;JJ)V] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],17
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=<init> methodDesc=(Lorg/apache/commons/csv/CSVParser;[Ljava/lang/String;Ljava/lang/String;JJ)V] indexes=[36] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/Enum;)Ljava/lang/String;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/Enum;)Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/Enum;)Ljava/lang/String;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/Enum;)Ljava/lang/String;] indexes=[8] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],20
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/Enum;)Ljava/lang/String;] indexes=[6] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],31
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/Enum;)Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],27
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(I)Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],24
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(I)Ljava/lang/String;] indexes=[7] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],29
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(I)Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],23
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],12
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],6
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],11
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[9] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],17
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],30
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[22] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],14
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[28] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],15
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[50] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],18
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],26
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],10
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],1
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],12
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],20
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],0
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],17
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[49] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[34] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],20
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[37] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],18
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[41] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[45] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[61] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[58] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],24
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[93] mutator=org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator],19
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],17
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],18
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],29
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[92] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],12
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],18
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],31
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],24
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],6
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],17
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],20
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[92] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[71] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],7
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[74] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],9
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],3
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=get methodDesc=(Ljava/lang/String;)Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],31
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getCharacterPosition methodDesc=()J] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getCharacterPosition methodDesc=()J] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI1Mutator],25
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getCharacterPosition methodDesc=()J] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ABSMutator],29
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getCharacterPosition methodDesc=()J] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI3Mutator],15
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getCharacterPosition methodDesc=()J] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],14
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getCharacterPosition methodDesc=()J] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI4Mutator],18
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getCharacterPosition methodDesc=()J] indexes=[4] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.UOI2Mutator],29
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getComment methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsMutator],16
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getComment methodDesc=()Ljava/lang/String;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],18
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getHeaderMapRaw methodDesc=()Ljava/util/Map;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_ELSE],26
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getHeaderMapRaw methodDesc=()Ljava/util/Map;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.ROR5Mutator],25
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getHeaderMapRaw methodDesc=()Ljava/util/Map;] indexes=[12] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],8
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getHeaderMapRaw methodDesc=()Ljava/util/Map;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],11
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getHeaderMapRaw methodDesc=()Ljava/util/Map;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutator_EQUAL_IF],7
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getHeaderMapRaw methodDesc=()Ljava/util/Map;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator],31
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getHeaderMapRaw methodDesc=()Ljava/util/Map;] indexes=[15] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],5
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getParser methodDesc=()Lorg/apache/commons/csv/CSVParser;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator],21
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getParser methodDesc=()Lorg/apache/commons/csv/CSVParser;] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutator],29
MutationIdentifier [location=Location [clazz=org.apache.commons.csv.CSVRecord method=getRecordNumber methodDesc=()J] indexes=[5] mutator=org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnsMutator],8
